Symbol  ,Series  ,Date  ,Prev Close  ,Open Price  ,High Price  ,Low Price  ,Last Price  ,Close Price  ,Average Price ,Total Traded Quantity  ,Turnover ₹  ,No. of Trades  ,Deliverable Qty  ,% Dly Qt to Traded Qty  
APOLLOHOSP,EQ,06-Nov-24,"6,966.30","7,020.00","7,141.75","6,891.00","6,969.95","6,968.10","6,992.12","4,59,745","3,21,45,94,123.25","75,208","1,78,039",38.73
APOLLOHOSP,EQ,07-Nov-24,"6,968.10","7,316.50","7,483.90","7,200.30","7,409.95","7,424.85","7,406.77","25,02,817","18,53,77,96,504.00","2,16,821","6,34,794",25.36
APOLLOHOSP,EQ,08-Nov-24,"7,424.85","7,390.05","7,545.00","7,380.00","7,410.00","7,421.40","7,455.11","10,32,481","7,69,72,59,271.00","89,197","4,79,825",46.47
APOLLOHOSP,EQ,11-Nov-24,"7,421.40","7,400.00","7,454.15","6,982.60","7,155.00","7,155.45","7,217.24","6,25,620","4,51,52,50,883.15","73,660","2,26,359",36.18
APOLLOHOSP,EQ,12-Nov-24,"7,155.45","7,161.25","7,232.85","7,001.00","7,010.00","7,019.55","7,114.59","1,94,183","1,38,15,31,592.50","36,696","77,898",40.12
APOLLOHOSP,EQ,13-Nov-24,"7,019.55","6,970.00","6,998.20","6,830.45","6,879.95","6,858.85","6,898.44","2,99,775","2,06,79,79,070.25","59,848","1,49,571",49.89
APOLLOHOSP,EQ,14-Nov-24,"6,858.85","6,860.00","6,908.00","6,827.05","6,857.50","6,860.65","6,868.55","1,92,648","1,32,32,13,339.65","42,103","1,03,604",53.78
APOLLOHOSP,EQ,18-Nov-24,"6,860.65","6,874.45","6,874.45","6,694.55","6,747.00","6,741.90","6,758.03","2,68,706","1,81,59,22,058.50","47,404","1,41,887",52.8
APOLLOHOSP,EQ,19-Nov-24,"6,741.90","6,750.00","6,796.90","6,661.20","6,693.60","6,686.90","6,739.67","2,90,018","1,95,46,26,874.55","52,253","1,81,100",62.44
APOLLOHOSP,EQ,21-Nov-24,"6,686.90","6,623.55","6,761.95","6,594.15","6,745.95","6,742.50","6,711.88","2,58,574","1,73,55,17,858.15","54,959","1,24,912",48.31
APOLLOHOSP,EQ,22-Nov-24,"6,742.50","6,751.60","6,950.30","6,751.60","6,902.00","6,935.10","6,887.56","4,98,633","3,43,43,64,554.15","58,026","2,62,732",52.69
APOLLOHOSP,EQ,25-Nov-24,"6,935.10","6,980.00","7,147.00","6,930.90","7,115.60","7,075.00","7,079.18","6,39,047","4,52,39,30,373.45","82,077","4,02,551",62.99
APOLLOHOSP,EQ,26-Nov-24,"7,075.00","7,095.00","7,112.05","7,042.50","7,058.60","7,076.55","7,078.35","1,79,222","1,26,85,95,832.50","37,285","97,813",54.58
APOLLOHOSP,EQ,27-Nov-24,"7,076.55","7,076.55","7,115.40","6,970.00","6,982.00","6,982.70","7,003.89","2,27,250","1,59,16,34,565.55","35,125","1,20,024",52.82
APOLLOHOSP,EQ,28-Nov-24,"6,982.70","6,982.70","7,030.00","6,816.00","6,867.90","6,841.10","6,896.49","4,12,343","2,84,37,20,941.00","66,945","2,06,496",50.08
APOLLOHOSP,EQ,29-Nov-24,"6,841.10","6,867.05","6,892.45","6,812.00","6,849.00","6,828.90","6,840.82","4,10,883","2,81,07,75,298.65","36,692","2,64,601",64.4
APOLLOHOSP,EQ,02-Dec-24,"6,828.90","6,858.00","7,080.00","6,821.10","7,064.25","7,065.80","6,993.78","5,79,743","4,05,45,93,791.15","60,138","2,99,925",51.73
APOLLOHOSP,EQ,03-Dec-24,"7,065.80","7,104.40","7,135.40","7,076.55","7,130.00","7,126.55","7,108.41","3,51,470","2,49,83,93,687.05","44,985","2,33,806",66.52
APOLLOHOSP,EQ,04-Dec-24,"7,126.55","7,216.65","7,269.10","7,125.05","7,225.00","7,232.35","7,206.77","6,04,278","4,35,48,94,308.10","69,092","3,32,855",55.08
