Symbol  ,Series  ,Date  ,Prev Close  ,Open Price  ,High Price  ,Low Price  ,Last Price  ,Close Price  ,Average Price ,Total Traded Quantity  ,Turnover ₹  ,No. of Trades  ,Deliverable Qty  ,% Dly Qt to Traded Qty  
MARUTI,EQ,26-Sep-22,"9,343.45","9,270.30","9,270.30","8,800.00","8,801.00","8,834.95","8,956.04","8,65,432","7,75,08,44,219.55","98,224","4,55,639",52.65
MARUTI,EQ,27-Sep-22,"8,834.95","8,890.00","8,908.95","8,670.50","8,777.00","8,774.05","8,773.53","6,86,285","6,02,11,42,055.00","89,908","2,55,491",37.23
MARUTI,EQ,28-Sep-22,"8,774.05","8,720.00","8,850.00","8,660.05","8,702.00","8,726.75","8,765.21","6,63,740","5,81,78,20,226.85","84,909","3,48,208",52.46
MARUTI,EQ,29-Sep-22,"8,726.75","8,770.40","8,800.00","8,604.10","8,660.00","8,624.85","8,680.27","8,17,007","7,09,18,40,349.50","1,10,082","4,73,382",57.94
MARUTI,EQ,30-Sep-22,"8,624.85","8,668.00","8,872.00","8,558.20","8,836.00","8,828.15","8,738.90","6,58,982","5,75,87,77,673.70","81,947","3,13,919",47.64
MARUTI,BL,03-Oct-22,"8,841.20","8,828.15","8,828.15","8,828.15","8,828.15","8,828.15","8,828.15","1,56,509","1,38,16,84,928.35",1,-,-
MARUTI,EQ,03-Oct-22,"8,828.15","8,970.00","8,970.00","8,510.00","8,569.00","8,547.00","8,624.96","11,23,076","9,68,64,88,363.70","1,23,632","5,84,513",52.05
MARUTI,EQ,04-Oct-22,"8,547.00","8,699.00","8,758.55","8,630.00","8,690.00","8,690.50","8,693.37","5,03,140","4,37,39,80,340.60","73,590","1,93,078",38.37
MARUTI,EQ,06-Oct-22,"8,690.50","8,734.00","8,825.00","8,690.50","8,710.00","8,703.00","8,753.55","4,74,445","4,15,30,77,438.45","70,037","2,28,413",48.14
MARUTI,EQ,07-Oct-22,"8,703.00","8,750.00","8,845.60","8,711.00","8,783.85","8,779.10","8,784.28","4,28,616","3,76,50,81,423.70","55,955","1,26,437",29.5
MARUTI,EQ,10-Oct-22,"8,779.10","8,675.00","8,876.45","8,658.00","8,852.00","8,862.40","8,804.48","4,11,218","3,62,05,62,068.50","56,296","1,52,899",37.18
MARUTI,EQ,11-Oct-22,"8,862.40","8,811.00","8,850.00","8,665.00","8,679.15","8,684.15","8,757.11","4,22,610","3,70,08,43,330.30","61,935","1,91,963",45.42
MARUTI,EQ,12-Oct-22,"8,684.15","8,698.00","8,720.00","8,590.60","8,684.00","8,686.60","8,663.28","3,80,365","3,29,52,10,077.35","68,960","1,65,187",43.43
MARUTI,EQ,13-Oct-22,"8,686.60","8,665.00","8,785.45","8,592.00","8,664.00","8,649.55","8,664.43","3,55,605","3,08,11,14,685.70","52,563","1,51,257",42.54
MARUTI,EQ,14-Oct-22,"8,649.55","8,760.00","8,766.60","8,606.30","8,625.00","8,617.30","8,683.38","2,74,160","2,38,06,35,414.05","47,450","1,04,772",38.22
MARUTI,EQ,17-Oct-22,"8,617.30","8,610.00","8,749.70","8,567.05","8,744.00","8,723.80","8,672.31","3,04,671","2,64,22,00,270.85","44,762","1,28,906",42.31
MARUTI,EQ,18-Oct-22,"8,723.80","8,765.05","8,888.25","8,752.05","8,800.00","8,807.35","8,823.90","3,69,973","3,26,46,03,252.10","51,596","1,69,480",45.81
MARUTI,EQ,19-Oct-22,"8,807.35","8,851.40","8,855.00","8,695.00","8,702.00","8,719.35","8,773.88","3,85,416","3,38,15,92,274.25","65,629","2,09,668",54.4
MARUTI,EQ,20-Oct-22,"8,719.35","8,700.00","8,739.20","8,611.00","8,712.05","8,707.40","8,688.30","3,28,270","2,85,21,09,446.40","44,479","1,71,538",52.26
MARUTI,EQ,21-Oct-22,"8,707.40","8,730.00","8,794.00","8,641.00","8,699.90","8,703.30","8,718.78","3,56,203","3,10,56,55,790.15","58,127","2,03,216",57.05
MARUTI,EQ,24-Oct-22,"8,703.30","8,788.80","8,788.80","8,745.85","8,760.00","8,765.45","8,767.89","30,052","26,34,92,658.25","5,352","9,272",30.85
MARUTI,BL,25-Oct-22,"8,828.15","8,765.45","8,765.45","8,765.45","8,765.45","8,765.45","8,765.45","1,01,789","89,22,26,390.05",1,-,-
MARUTI,EQ,25-Oct-22,"8,765.45","8,820.00","9,017.00","8,797.40","9,010.10","9,005.00","8,944.30","7,27,441","6,50,64,50,628.05","90,435","3,89,605",53.56
MARUTI,EQ,27-Oct-22,"9,005.00","9,050.00","9,076.95","8,902.00","9,070.00","9,041.95","9,006.59","8,49,108","7,64,75,71,505.85","1,05,315","5,21,220",61.38
MARUTI,EQ,28-Oct-22,"9,041.95","9,095.00","9,549.95","9,051.00","9,548.00","9,492.55","9,303.69","18,73,029","17,42,60,85,634.65","1,83,797","4,07,777",21.77
MARUTI,EQ,31-Oct-22,"9,492.55","9,650.00","9,769.00","9,451.10","9,535.00","9,527.60","9,621.59","19,32,020","18,58,91,07,459.70","1,92,682","6,87,839",35.6
MARUTI,EQ,01-Nov-22,"9,527.60","9,635.00","9,636.90","9,375.00","9,435.00","9,454.60","9,491.95","8,05,517","7,64,59,23,256.40","1,00,273","4,07,792",50.62
MARUTI,EQ,02-Nov-22,"9,454.60","9,445.00","9,454.60","9,210.00","9,224.15","9,229.40","9,272.54","7,88,679","7,31,30,57,753.00","94,581","4,39,370",55.71
MARUTI,EQ,03-Nov-22,"9,229.40","9,210.00","9,310.00","9,164.40","9,234.95","9,239.10","9,225.31","6,16,860","5,69,07,25,446.55","74,435","2,47,573",40.13
MARUTI,EQ,04-Nov-22,"9,239.10","9,257.90","9,324.00","9,191.05","9,231.00","9,229.50","9,249.93","4,65,775","4,30,83,87,867.60","54,337","2,13,869",45.92
MARUTI,EQ,07-Nov-22,"9,229.50","9,277.00","9,352.80","9,254.30","9,326.00","9,333.30","9,309.73","4,69,017","4,36,64,23,082.05","48,554","2,14,736",45.78
MARUTI,EQ,09-Nov-22,"9,333.30","9,480.35","9,480.85","9,220.00","9,230.15","9,253.50","9,300.67","6,17,256","5,74,08,94,055.90","64,160","3,49,608",56.64
MARUTI,EQ,10-Nov-22,"9,253.50","9,201.00","9,250.75","9,071.00","9,109.00","9,097.25","9,121.00","4,45,700","4,06,52,30,559.95","49,250","2,31,869",52.02
MARUTI,EQ,11-Nov-22,"9,097.25","9,200.00","9,240.00","9,050.00","9,100.00","9,087.55","9,131.45","4,61,074","4,21,02,73,421.75","44,553","2,21,304",48
MARUTI,BL,14-Nov-22,"8,765.45","9,087.55","9,087.55","9,087.55","9,087.55","9,087.55","9,087.55","1,89,200","1,71,93,64,460.00",1,-,-
MARUTI,EQ,14-Nov-22,"9,087.55","9,100.00","9,163.05","8,992.55","9,155.00","9,152.35","9,122.51","2,82,822","2,58,00,46,161.70","42,163","1,01,912",36.03
MARUTI,EQ,15-Nov-22,"9,152.35","9,190.00","9,203.55","9,130.00","9,155.20","9,162.20","9,166.35","3,59,888","3,29,88,60,534.85","43,687","2,17,101",60.32
MARUTI,EQ,16-Nov-22,"9,162.20","9,160.00","9,252.50","9,099.85","9,120.00","9,134.95","9,181.03","3,50,737","3,22,01,28,298.15","38,035","1,70,264",48.54
MARUTI,EQ,17-Nov-22,"9,134.95","9,101.00","9,169.60","8,970.00","8,982.00","8,986.45","9,040.93","4,09,572","3,70,29,12,825.55","55,274","1,99,554",48.72
MARUTI,EQ,18-Nov-22,"8,986.45","9,010.00","9,023.95","8,836.00","8,853.75","8,848.05","8,888.39","5,15,615","4,58,29,89,142.10","64,539","2,61,179",50.65
MARUTI,EQ,21-Nov-22,"8,848.05","8,825.00","8,929.20","8,786.00","8,856.95","8,865.20","8,859.39","5,20,644","4,61,25,89,969.90","63,043","2,76,427",53.09
